Timestamp,UART Data
1692983665,"27.72,504704.00"
1692983665,"28.03,504712.00"
1692983665,"28.29,504720.00"
1692983665,"28.32,504728.00"
1692983665,"28.33,504736.00"
1692983665,"28.34,504744.00"
1692983665,"28.36,504752.00"
1692983665,"28.28,504760.00"
1692983665,"28.25,504768.00"
1692983665,"28.24,504776.00"
1692983665,"28.18,504784.00"
1692983665,"28.16,504792.00"
1692983665,"28.11,504800.00"
1692983665,"28.10,504808.00"
1692983665,"28.10,504816.00"
1692983665,"28.12,504824.00"
1692983665,"28.18,504832.00"
1692983665,"28.20,504840.00"
1692983665,"28.25,504848.00"
1692983665,"28.31,504856.00"
1692983665,"28.31,504864.00"
1692983665,"28.36,504872.00"
1692983665,"28.37,504880.00"
1692983665,"28.39,504888.00"
1692983665,"28.41,504896.00"
1692983665,"28.31,504904.00"
1692983665,"28.03,504912.00"
1692983665,"27.50,504920.00"
1692983665,"26.70,504928.00"
1692983665,"26.35,504936.00"
1692983665,"27.10,504944.00"
1692983665,"27.74,504952.00"
1692983665,"27.87,504960.00"
1692983665,"27.91,504968.00"
1692983665,"27.95,504976.00"
1692983665,"27.98,504984.00"
1692983665,"28.00,504992.00"
1692983665,"28.02,505000.00"
1692983665,"28.04,505008.00"
1692983665,"28.05,505016.00"
1692983665,"28.06,505024.00"
1692983665,"28.06,505032.00"
1692983665,"28.06,505040.00"
1692983665,"28.06,505048.00"
1692983665,"28.05,505056.00"
1692983665,"28.03,505064.00"
1692983665,"28.03,505072.00"
1692983665,"28.03,505080.00"
1692983665,"28.02,505088.00"
1692983665,"28.02,505096.00"
1692983665,"28.02,505104.00"
1692983665,"28.01,505112.00"
1692983665,"28.00,505120.00"
1692983665,"27.99,505128.00"
1692983665,"27.97,505136.00"
1692983665,"27.96,505144.00"
1692983666,"27.96,505152.00"
1692983666,"27.97,505160.00"
1692983666,"27.99,505168.00"
1692983666,"28.03,505176.00"
1692983666,"28.07,505184.00"
1692983666,"28.13,505192.00"
1692983666,"28.20,505200.00"
1692983666,"28.25,505208.00"
1692983666,"28.29,505216.00"
1692983666,"28.30,505224.00"
1692983666,"28.29,505232.00"
1692983666,"28.29,505240.00"
1692983666,"28.30,505248.00"
1692983666,"28.31,505256.00"
1692983666,"28.31,505264.00"
1692983666,"28.32,505272.00"
1692983666,"28.32,505280.00"
1692983666,"28.32,505288.00"
1692983666,"28.32,505296.00"
1692983666,"28.31,505304.00"
1692983666,"28.31,505312.00"
1692983666,"28.31,505320.00"
1692983666,"28.30,505328.00"
1692983666,"28.30,505336.00"
1692983666,"28.30,505344.00"
1692983666,"28.31,505352.00"
1692983666,"28.30,505360.00"
1692983666,"28.31,505368.00"
1692983666,"28.30,505376.00"
1692983666,"28.31,505384.00"
1692983666,"28.32,505392.00"
1692983666,"28.32,505400.00"
1692983666,"28.32,505408.00"
1692983666,"28.33,505416.00"
1692983666,"28.33,505424.00"
1692983666,"28.34,505432.00"
1692983666,"28.35,505440.00"
1692983666,"28.35,505448.00"
1692983666,"28.36,505456.00"
1692983666,"28.36,505464.00"
1692983666,"28.37,505472.00"
1692983666,"28.37,505480.00"
1692983666,"28.37,505488.00"
1692983666,"28.37,505496.00"
1692983666,"28.37,505504.00"
1692983666,"28.39,505512.00"
1692983666,"28.39,505520.00"
1692983666,"28.41,505528.00"
1692983666,"28.46,505536.00"
1692983666,"28.51,505544.00"
1692983666,"28.53,505552.00"
1692983666,"28.55,505560.00"
1692983666,"28.57,505568.00"
1692983666,"28.58,505576.00"
1692983666,"28.58,505584.00"
1692983666,"28.60,505592.00"
1692983666,"28.62,505600.00"
1692983666,"28.63,505608.00"
1692983666,"28.64,505616.00"
1692983666,"28.65,505624.00"
1692983666,"28.64,505632.00"
1692983666,"28.64,505640.00"
1692983666,"28.64,505648.00"
1692983666,"28.63,505656.00"
1692983666,"28.64,505664.00"
1692983666,"28.65,505672.00"
1692983666,"28.65,505680.00"
1692983666,"28.64,505688.00"
1692983666,"28.64,505696.00"
1692983666,"28.64,505704.00"
1692983666,"28.64,505712.00"
1692983666,"28.65,505720.00"
1692983666,"28.66,505728.00"
1692983666,"28.66,505736.00"
1692983666,"28.66,505744.00"
1692983666,"28.66,505752.00"
1692983666,"28.66,505760.00"
1692983666,"28.66,505768.00"
1692983666,"28.68,505776.00"
1692983666,"28.67,505784.00"
1692983666,"28.65,505792.00"
1692983666,"28.63,505800.00"
1692983666,"28.62,505808.00"
1692983666,"28.58,505816.00"
1692983666,"28.55,505824.00"
1692983666,"28.56,505832.00"
1692983666,"28.57,505840.00"
1692983666,"28.61,505848.00"
1692983666,"28.63,505856.00"
1692983666,"28.66,505864.00"
1692983666,"28.69,505872.00"
1692983666,"28.69,505880.00"
1692983666,"28.69,505888.00"
1692983666,"28.69,505896.00"
1692983666,"28.71,505904.00"
1692983666,"28.69,505912.00"
1692983666,"28.49,505920.00"
1692983666,"27.96,505928.00"
1692983666,"27.17,505936.00"
1692983666,"26.99,505944.00"
1692983666,"27.86,505952.00"
1692983666,"28.39,505960.00"
1692983666,"28.47,505968.00"
1692983666,"28.51,505976.00"
1692983666,"28.56,505984.00"
1692983666,"28.59,505992.00"
1692983666,"28.61,506000.00"
1692983666,"28.61,506008.00"
1692983666,"28.61,506016.00"
1692983666,"28.61,506024.00"
1692983666,"28.61,506032.00"
1692983666,"28.60,506040.00"
1692983666,"28.59,506048.00"
1692983666,"28.58,506056.00"
1692983666,"28.57,506064.00"
1692983666,"28.55,506072.00"
1692983666,"28.54,506080.00"
1692983666,"28.52,506088.00"
1692983666,"28.51,506096.00"
1692983666,"28.49,506104.00"
1692983666,"28.47,506112.00"
1692983666,"28.45,506120.00"
1692983666,"28.43,506128.00"
1692983666,"28.40,506136.00"
1692983666,"28.38,506144.00"
1692983667,"28.37,506152.00"
1692983667,"28.38,506160.00"
1692983667,"28.37,506168.00"
1692983667,"28.38,506176.00"
1692983667,"28.40,506184.00"
1692983667,"28.45,506192.00"
1692983667,"28.50,506200.00"
1692983667,"28.53,506208.00"
1692983667,"28.57,506216.00"
1692983667,"28.60,506224.00"
1692983667,"28.62,506232.00"
1692983667,"28.64,506240.00"
1692983667,"28.65,506248.00"
1692983667,"28.66,506256.00"
1692983667,"28.67,506264.00"
1692983667,"28.68,506272.00"
1692983667,"28.68,506280.00"
1692983667,"28.69,506288.00"
1692983667,"28.69,506296.00"
1692983667,"28.69,506304.00"
1692983667,"28.67,506312.00"
1692983667,"28.66,506320.00"
1692983667,"28.66,506328.00"
1692983667,"28.65,506336.00"
1692983667,"28.65,506344.00"
1692983667,"28.64,506352.00"
1692983667,"28.64,506360.00"
1692983667,"28.64,506368.00"
1692983667,"28.63,506376.00"
1692983667,"28.64,506384.00"
1692983667,"28.64,506392.00"
1692983667,"28.64,506400.00"
1692983667,"28.65,506408.00"
1692983667,"28.65,506416.00"
1692983667,"28.66,506424.00"
1692983667,"28.66,506432.00"
1692983667,"28.67,506440.00"
1692983667,"28.68,506448.00"
1692983667,"28.68,506456.00"
1692983667,"28.68,506464.00"
1692983667,"28.68,506472.00"
1692983667,"28.69,506480.00"
1692983667,"28.69,506488.00"
1692983667,"28.69,506496.00"
1692983667,"28.70,506504.00"
1692983667,"28.72,506512.00"
1692983667,"28.72,506520.00"
1692983667,"28.72,506528.00"
1692983667,"28.72,506536.00"
1692983667,"28.72,506544.00"
1692983667,"28.73,506552.00"
1692983667,"28.73,506560.00"
1692983667,"28.74,506568.00"
1692983667,"28.74,506576.00"
1692983667,"28.74,506584.00"
1692983667,"28.74,506592.00"
1692983667,"28.74,506600.00"
1692983667,"28.74,506608.00"
1692983667,"28.74,506616.00"
1692983667,"28.73,506624.00"
1692983667,"28.74,506632.00"
1692983667,"28.75,506640.00"
1692983667,"28.75,506648.00"
1692983667,"28.75,506656.00"
1692983667,"28.76,506664.00"
1692983667,"28.77,506672.00"
1692983667,"28.77,506680.00"
1692983667,"28.77,506688.00"
1692983667,"28.77,506696.00"
1692983667,"28.78,506704.00"
1692983667,"28.78,506712.00"
1692983667,"28.78,506720.00"
1692983667,"28.78,506728.00"
1692983667,"28.77,506736.00"
1692983667,"28.77,506744.00"
1692983667,"28.77,506752.00"
1692983667,"28.77,506760.00"
1692983667,"28.77,506768.00"
1692983667,"28.77,506776.00"
1692983667,"28.78,506784.00"
1692983667,"28.79,506792.00"
1692983667,"28.79,506800.00"
1692983667,"28.78,506808.00"
1692983667,"28.76,506816.00"
1692983667,"28.74,506824.00"
1692983667,"28.74,506832.00"
1692983667,"28.71,506840.00"
1692983667,"28.67,506848.00"
1692983667,"28.66,506856.00"
1692983667,"28.68,506864.00"
1692983667,"28.71,506872.00"
1692983667,"28.74,506880.00"
1692983667,"28.78,506888.00"
1692983667,"28.81,506896.00"
1692983667,"28.82,506904.00"
1692983667,"28.83,506912.00"
1692983667,"28.83,506920.00"
1692983667,"28.84,506928.00"
1692983667,"28.87,506936.00"
1692983667,"28.74,506944.00"
1692983667,"28.35,506952.00"
1692983667,"27.60,506960.00"
1692983667,"27.06,506968.00"
1692983667,"27.66,506976.00"
1692983667,"28.42,506984.00"
1692983667,"28.59,506992.00"
1692983667,"28.65,507000.00"
1692983667,"28.70,507008.00"
1692983667,"28.74,507016.00"
1692983667,"28.77,507024.00"
1692983667,"28.78,507032.00"
1692983667,"28.79,507040.00"
1692983667,"28.79,507048.00"
1692983667,"28.79,507056.00"
1692983667,"28.77,507064.00"
1692983667,"28.76,507072.00"
1692983667,"28.75,507080.00"
1692983667,"28.74,507088.00"
1692983667,"28.73,507096.00"
1692983667,"28.72,507104.00"
1692983667,"28.70,507112.00"
1692983667,"28.69,507120.00"
1692983667,"28.68,507128.00"
1692983667,"28.66,507136.00"
1692983667,"28.64,507144.00"
1692983668,"28.61,507152.00"
1692983668,"28.59,507160.00"
1692983668,"28.58,507168.00"
1692983668,"28.57,507176.00"
1692983668,"28.56,507184.00"
1692983668,"28.56,507192.00"
1692983668,"28.57,507200.00"
1692983668,"28.59,507208.00"
1692983668,"28.62,507216.00"
1692983668,"28.67,507224.00"
1692983668,"28.70,507232.00"
1692983668,"28.74,507240.00"
1692983668,"28.78,507248.00"
1692983668,"28.80,507256.00"
1692983668,"28.82,507264.00"
1692983668,"28.84,507272.00"
1692983668,"28.85,507280.00"
1692983668,"28.85,507288.00"
1692983668,"28.86,507296.00"
1692983668,"28.87,507304.00"
1692983668,"28.86,507312.00"
1692983668,"28.86,507320.00"
1692983668,"28.87,507328.00"
1692983668,"28.87,507336.00"
1692983668,"28.87,507344.00"
1692983668,"28.86,507352.00"
1692983668,"28.85,507360.00"
1692983668,"28.85,507368.00"
1692983668,"28.85,507376.00"
1692983668,"28.85,507384.00"
1692983668,"28.85,507392.00"
1692983668,"28.85,507400.00"
1692983668,"28.85,507408.00"
1692983668,"28.85,507416.00"
1692983668,"28.85,507424.00"
1692983668,"28.85,507432.00"
1692983668,"28.87,507440.00"
1692983668,"28.86,507448.00"
1692983668,"28.87,507456.00"
1692983668,"28.88,507464.00"
1692983668,"28.87,507472.00"
1692983668,"28.88,507480.00"
1692983668,"28.88,507488.00"
1692983668,"28.88,507496.00"
1692983668,"28.89,507504.00"
1692983668,"28.89,507512.00"
1692983668,"28.89,507520.00"
1692983668,"28.90,507528.00"
1692983668,"28.91,507536.00"
1692983668,"28.91,507544.00"
1692983668,"28.91,507552.00"
1692983668,"28.91,507560.00"
1692983668,"28.91,507568.00"
1692983668,"28.91,507576.00"
1692983668,"28.92,507584.00"
1692983668,"28.92,507592.00"
1692983668,"28.92,507600.00"
1692983668,"28.92,507608.00"
1692983668,"28.92,507616.00"
1692983668,"28.93,507624.00"
1692983668,"28.92,507632.00"
1692983668,"28.93,507640.00"
1692983668,"28.93,507648.00"
1692983668,"28.93,507656.00"
1692983668,"28.92,507664.00"
1692983668,"28.92,507672.00"
1692983668,"28.94,507680.00"
1692983668,"28.94,507688.00"
1692983668,"28.93,507696.00"
1692983668,"28.93,507704.00"
1692983668,"28.93,507712.00"
1692983668,"28.94,507720.00"
1692983668,"28.94,507728.00"
1692983668,"28.94,507736.00"
1692983668,"28.94,507744.00"
1692983668,"28.94,507752.00"
1692983668,"28.95,507760.00"
1692983668,"28.95,507768.00"
1692983668,"28.94,507776.00"
1692983668,"28.94,507784.00"
1692983668,"28.94,507792.00"
1692983668,"28.94,507800.00"
1692983668,"28.94,507808.00"
1692983668,"28.93,507816.00"
1692983668,"28.92,507824.00"
1692983668,"28.91,507832.00"
1692983668,"28.91,507840.00"
1692983668,"28.87,507848.00"
1692983668,"28.83,507856.00"
1692983668,"28.83,507864.00"
1692983668,"28.84,507872.00"
1692983668,"28.88,507880.00"
1692983668,"28.91,507888.00"
1692983668,"28.95,507896.00"
1692983668,"28.98,507904.00"
1692983668,"28.98,507912.00"
1692983668,"28.98,507920.00"
1692983668,"28.99,507928.00"
1692983668,"29.01,507936.00"
1692983668,"28.99,507944.00"
1692983668,"28.77,507952.00"
1692983668,"28.25,507960.00"
1692983668,"27.49,507968.00"
1692983668,"27.37,507976.00"
1692983668,"28.21,507984.00"
1692983668,"28.68,507992.00"
1692983668,"28.78,508000.00"
1692983668,"28.83,508008.00"
1692983668,"28.86,508016.00"
1692983668,"28.89,508024.00"
1692983668,"28.90,508032.00"
1692983668,"28.91,508040.00"
1692983668,"28.91,508048.00"
1692983668,"28.90,508056.00"
1692983668,"28.90,508064.00"
1692983668,"28.89,508072.00"
1692983668,"28.89,508080.00"
1692983668,"28.87,508088.00"
1692983668,"28.86,508096.00"
1692983668,"28.85,508104.00"
1692983668,"28.83,508112.00"
1692983668,"28.82,508120.00"
1692983668,"28.80,508128.00"
1692983668,"28.78,508136.00"
1692983668,"28.74,508144.00"
1692983669,"28.69,508152.00"
1692983669,"28.63,508160.00"
1692983669,"28.52,508168.00"
1692983669,"28.42,508176.00"
1692983669,"28.38,508184.00"
1692983669,"28.37,508192.00"
1692983669,"28.38,508200.00"
1692983669,"28.44,508208.00"
1692983669,"28.56,508216.00"
1692983669,"28.73,508224.00"
1692983669,"28.87,508232.00"
1692983669,"28.84,508240.00"
1692983669,"28.76,508248.00"
1692983669,"28.88,508256.00"
1692983669,"28.87,508264.00"
1692983669,"28.46,508272.00"
1692983669,"28.00,508280.00"
1692983669,"28.07,508288.00"
1692983669,"28.10,508296.00"
1692983669,"27.92,508304.00"
1692983669,"28.16,508312.00"
1692983669,"27.93,508320.00"
1692983669,"28.05,508328.00"
1692983669,"28.07,508336.00"
1692983669,"27.91,508344.00"
1692983669,"28.15,508352.00"
1692983669,"27.91,508360.00"
1692983669,"28.03,508368.00"
1692983669,"28.07,508376.00"
1692983669,"27.90,508384.00"
1692983669,"28.13,508392.00"
1692983669,"27.91,508400.00"
1692983669,"28.03,508408.00"
1692983669,"28.06,508416.00"
1692983669,"27.90,508424.00"
1692983669,"28.15,508432.00"
1692983669,"27.93,508440.00"
1692983669,"28.05,508448.00"
1692983669,"28.08,508456.00"
1692983669,"27.92,508464.00"
1692983669,"28.17,508472.00"
1692983669,"27.94,508480.00"
1692983669,"28.07,508488.00"
1692983669,"28.10,508496.00"
1692983669,"27.94,508504.00"
1692983669,"28.17,508512.00"
1692983669,"27.96,508520.00"
1692983669,"28.08,508528.00"
1692983669,"28.11,508536.00"
1692983669,"27.95,508544.00"
1692983669,"28.19,508552.00"
1692983669,"27.97,508560.00"
1692983669,"28.09,508568.00"
1692983669,"28.11,508576.00"
1692983669,"27.95,508584.00"
1692983669,"28.19,508592.00"
1692983669,"27.98,508600.00"
1692983669,"28.09,508608.00"
1692983669,"28.12,508616.00"
1692983669,"27.96,508624.00"
1692983669,"28.20,508632.00"
1692983669,"27.99,508640.00"
1692983669,"28.10,508648.00"
1692983669,"28.12,508656.00"
1692983669,"27.98,508664.00"
1692983669,"28.20,508672.00"
1692983669,"28.00,508680.00"
1692983669,"28.11,508688.00"
1692983669,"28.14,508696.00"
1692983669,"27.98,508704.00"
1692983669,"28.20,508712.00"
1692983669,"27.99,508720.00"
1692983669,"28.09,508728.00"
1692983669,"28.13,508736.00"
1692983669,"27.97,508744.00"
1692983669,"28.20,508752.00"
1692983669,"28.00,508760.00"
1692983669,"28.10,508768.00"
1692983669,"28.13,508776.00"
1692983669,"27.97,508784.00"
1692983669,"28.18,508792.00"
1692983669,"27.99,508800.00"
1692983669,"28.09,508808.00"
1692983669,"28.11,508816.00"
1692983669,"27.94,508824.00"
1692983669,"28.13,508832.00"
1692983669,"27.94,508840.00"
1692983669,"28.01,508848.00"
1692983669,"28.01,508856.00"
1692983669,"27.85,508864.00"
1692983669,"28.07,508872.00"
1692983669,"27.91,508880.00"
1692983669,"28.03,508888.00"
1692983669,"28.10,508896.00"
1692983669,"27.97,508904.00"
1692983669,"28.18,508912.00"
1692983669,"28.01,508920.00"
1692983669,"28.11,508928.00"
1692983669,"28.16,508936.00"
1692983669,"28.01,508944.00"
1692983669,"28.07,508952.00"
1692983669,"27.42,508960.00"
1692983669,"26.74,508968.00"
1692983669,"26.37,508976.00"
1692983669,"26.97,508984.00"
1692983669,"27.84,508992.00"
1692983669,"27.79,509000.00"
1692983669,"27.92,509008.00"
1692983669,"27.98,509016.00"
1692983669,"27.87,509024.00"
1692983669,"28.10,509032.00"
1692983669,"27.93,509040.00"
1692983669,"28.02,509048.00"
1692983669,"28.05,509056.00"
1692983669,"27.90,509064.00"
1692983669,"28.10,509072.00"
1692983669,"27.91,509080.00"
1692983669,"27.98,509088.00"
1692983669,"27.99,509096.00"
1692983669,"27.84,509104.00"
1692983669,"28.03,509112.00"
1692983669,"27.84,509120.00"
1692983669,"27.91,509128.00"
1692983669,"27.92,509136.00"
1692983669,"27.76,509144.00"
1692983670,"27.94,509152.00"
1692983670,"27.73,509160.00"
1692983670,"27.79,509168.00"
1692983670,"27.81,509176.00"
1692983670,"27.65,509184.00"
1692983670,"27.84,509192.00"
1692983670,"27.66,509200.00"
1692983670,"27.76,509208.00"
1692983670,"27.82,509216.00"
1692983670,"27.71,509224.00"
1692983670,"27.95,509232.00"
1692983670,"27.80,509240.00"
1692983670,"27.92,509248.00"
1692983670,"27.98,509256.00"
1692983670,"27.87,509264.00"
1692983670,"28.09,509272.00"
1692983670,"27.91,509280.00"
1692983670,"28.02,509288.00"
1692983670,"28.06,509296.00"
1692983670,"27.92,509304.00"
1692983670,"28.12,509312.00"
1692983670,"27.94,509320.00"
1692983670,"28.03,509328.00"
1692983670,"28.05,509336.00"
1692983670,"27.90,509344.00"
1692983670,"28.10,509352.00"
1692983670,"27.92,509360.00"
1692983670,"28.02,509368.00"
1692983670,"28.03,509376.00"
1692983670,"27.88,509384.00"
1692983670,"28.07,509392.00"
1692983670,"27.90,509400.00"
1692983670,"27.99,509408.00"
1692983670,"28.02,509416.00"
1692983670,"27.88,509424.00"
1692983670,"28.08,509432.00"
1692983670,"27.91,509440.00"
1692983670,"28.01,509448.00"
1692983670,"28.03,509456.00"
1692983670,"27.88,509464.00"
1692983670,"28.09,509472.00"
1692983670,"27.92,509480.00"
1692983670,"28.02,509488.00"
1692983670,"28.05,509496.00"
1692983670,"27.91,509504.00"
1692983670,"28.10,509512.00"
1692983670,"27.93,509520.00"
1692983670,"28.03,509528.00"
1692983670,"28.07,509536.00"
1692983670,"27.92,509544.00"
1692983670,"28.12,509552.00"
1692983670,"27.95,509560.00"
1692983670,"28.03,509568.00"
1692983670,"28.06,509576.00"
1692983670,"27.92,509584.00"
1692983670,"28.13,509592.00"
1692983670,"27.95,509600.00"
1692983670,"28.05,509608.00"
1692983670,"28.08,509616.00"
1692983670,"27.94,509624.00"
1692983670,"28.13,509632.00"
1692983670,"27.95,509640.00"
1692983670,"28.04,509648.00"
1692983670,"28.09,509656.00"
1692983670,"27.94,509664.00"
1692983670,"28.14,509672.00"
1692983670,"27.97,509680.00"
1692983670,"28.06,509688.00"
1692983670,"28.09,509696.00"
1692983670,"27.94,509704.00"
1692983670,"28.14,509712.00"
1692983670,"27.96,509720.00"
1692983670,"28.05,509728.00"
1692983670,"28.09,509736.00"
1692983670,"27.94,509744.00"
1692983670,"28.14,509752.00"
1692983670,"27.96,509760.00"
1692983670,"28.06,509768.00"
1692983670,"28.10,509776.00"
1692983670,"27.95,509784.00"
1692983670,"28.15,509792.00"
1692983670,"27.97,509800.00"
1692983670,"28.05,509808.00"
1692983670,"28.06,509816.00"
1692983670,"27.90,509824.00"
1692983670,"28.09,509832.00"
1692983670,"27.87,509840.00"
1692983670,"27.94,509848.00"
1692983670,"27.98,509856.00"
1692983670,"27.86,509864.00"
1692983670,"28.10,509872.00"
1692983670,"27.95,509880.00"
1692983670,"28.07,509888.00"
1692983670,"28.12,509896.00"
1692983670,"27.98,509904.00"
1692983670,"28.18,509912.00"
1692983670,"28.02,509920.00"
1692983670,"28.11,509928.00"
1692983670,"28.09,509936.00"
1692983670,"27.67,509944.00"
1692983670,"27.24,509952.00"
1692983670,"26.35,509960.00"
1692983670,"26.67,509968.00"
1692983670,"27.57,509976.00"
1692983670,"27.74,509984.00"
1692983670,"27.99,509992.00"
1692983670,"27.84,510000.00"
1692983670,"27.96,510008.00"
1692983670,"28.03,510016.00"
1692983670,"27.90,510024.00"
1692983670,"28.11,510032.00"
1692983670,"27.93,510040.00"
1692983670,"28.01,510048.00"
1692983670,"28.04,510056.00"
1692983670,"27.88,510064.00"
1692983670,"28.07,510072.00"
1692983670,"27.87,510080.00"
1692983670,"27.95,510088.00"
1692983670,"27.97,510096.00"
1692983670,"27.81,510104.00"
1692983670,"27.99,510112.00"
1692983670,"27.80,510120.00"
1692983670,"27.86,510128.00"
1692983670,"27.89,510136.00"
1692983670,"27.72,510144.00"
1692983671,"27.89,510152.00"
1692983671,"27.69,510160.00"
1692983671,"27.76,510168.00"
1692983671,"27.77,510176.00"
1692983671,"27.62,510184.00"
1692983671,"27.81,510192.00"
1692983671,"27.66,510200.00"
1692983671,"27.77,510208.00"
1692983671,"27.84,510216.00"
1692983671,"27.74,510224.00"
1692983671,"27.97,510232.00"
1692983671,"27.82,510240.00"
1692983671,"27.93,510248.00"
1692983671,"27.98,510256.00"
1692983671,"27.84,510264.00"
1692983671,"28.05,510272.00"
1692983671,"27.87,510280.00"
1692983671,"27.96,510288.00"
1692983671,"28.00,510296.00"
1692983671,"27.86,510304.00"
1692983671,"28.05,510312.00"
1692983671,"27.87,510320.00"
1692983671,"27.95,510328.00"
1692983671,"27.98,510336.00"
1692983671,"27.82,510344.00"
1692983671,"28.01,510352.00"
1692983671,"27.82,510360.00"
1692983671,"27.92,510368.00"
1692983671,"27.95,510376.00"
1692983671,"27.79,510384.00"
1692983671,"27.98,510392.00"
1692983671,"27.80,510400.00"
1692983671,"27.89,510408.00"
1692983671,"27.92,510416.00"
1692983671,"27.77,510424.00"
1692983671,"27.97,510432.00"
1692983671,"27.79,510440.00"
1692983671,"27.88,510448.00"
1692983671,"27.92,510456.00"
1692983671,"27.77,510464.00"
1692983671,"27.96,510472.00"
1692983671,"27.79,510480.00"
1692983671,"27.88,510488.00"
1692983671,"27.91,510496.00"
1692983671,"27.76,510504.00"
1692983671,"27.95,510512.00"
1692983671,"27.78,510520.00"
1692983671,"27.87,510528.00"
1692983671,"27.90,510536.00"
1692983671,"27.75,510544.00"
1692983671,"27.94,510552.00"
1692983671,"27.76,510560.00"
1692983671,"27.85,510568.00"
1692983671,"27.87,510576.00"
1692983671,"27.73,510584.00"
1692983671,"27.93,510592.00"
1692983671,"27.75,510600.00"
1692983671,"27.83,510608.00"
1692983671,"27.87,510616.00"
1692983671,"27.72,510624.00"
1692983671,"27.91,510632.00"
1692983671,"27.73,510640.00"
1692983671,"27.81,510648.00"
1692983671,"27.84,510656.00"
1692983671,"27.69,510664.00"
1692983671,"27.90,510672.00"
1692983671,"27.72,510680.00"
1692983671,"27.80,510688.00"
1692983671,"27.83,510696.00"
1692983671,"27.68,510704.00"
1692983671,"27.87,510712.00"
1692983671,"27.68,510720.00"
1692983671,"27.74,510728.00"
1692983671,"27.76,510736.00"
1692983671,"27.60,510744.00"
1692983671,"27.76,510752.00"
1692983671,"27.55,510760.00"
1692983671,"27.63,510768.00"
1692983671,"27.68,510776.00"
1692983671,"27.56,510784.00"
1692983671,"27.78,510792.00"
1692983671,"27.65,510800.00"
1692983671,"27.75,510808.00"
1692983671,"27.79,510816.00"
1692983671,"27.64,510824.00"
1692983671,"27.85,510832.00"
1692983671,"27.69,510840.00"
1692983671,"27.72,510848.00"
1692983671,"27.49,510856.00"
1692983671,"26.74,510864.00"
1692983671,"26.22,510872.00"
1692983671,"26.17,510880.00"
1692983671,"27.11,510888.00"
1692983671,"27.49,510896.00"
1692983671,"27.42,510904.00"
1692983671,"27.65,510912.00"
1692983671,"27.51,510920.00"
1692983671,"27.62,510928.00"
1692983671,"27.67,510936.00"
1692983671,"27.53,510944.00"
1692983671,"27.72,510952.00"
1692983671,"27.54,510960.00"
1692983671,"27.61,510968.00"
1692983671,"27.64,510976.00"
1692983671,"27.48,510984.00"
1692983671,"27.66,510992.00"
1692983671,"27.47,511000.00"
1692983671,"27.53,511008.00"
1692983671,"27.55,511016.00"
1692983671,"27.39,511024.00"
1692983671,"27.57,511032.00"
1692983671,"27.38,511040.00"
1692983671,"27.43,511048.00"
1692983671,"27.44,511056.00"
1692983671,"27.27,511064.00"
1692983671,"27.45,511072.00"
1692983671,"27.27,511080.00"
1692983671,"27.34,511088.00"
1692983671,"27.38,511096.00"
1692983671,"27.24,511104.00"
1692983671,"27.44,511112.00"
1692983671,"27.29,511120.00"
1692983671,"27.40,511128.00"
1692983671,"27.48,511136.00"
1692983671,"27.36,511144.00"
1692983671,"27.58,511152.00"
1692983672,"27.44,511160.00"
1692983672,"27.54,511168.00"
1692983672,"27.59,511176.00"
1692983672,"27.45,511184.00"
1692983672,"27.65,511192.00"
1692983672,"27.48,511200.00"
1692983672,"27.56,511208.00"
1692983672,"27.59,511216.00"
1692983672,"27.44,511224.00"
1692983672,"27.63,511232.00"
1692983672,"27.46,511240.00"
1692983672,"27.54,511248.00"
1692983672,"27.57,511256.00"
1692983672,"27.42,511264.00"
1692983672,"27.61,511272.00"
1692983672,"27.43,511280.00"
1692983672,"27.51,511288.00"
1692983672,"27.54,511296.00"
1692983672,"27.39,511304.00"
1692983672,"27.59,511312.00"
1692983672,"27.43,511320.00"
1692983672,"27.51,511328.00"
1692983672,"27.55,511336.00"
1692983672,"27.40,511344.00"
1692983672,"27.60,511352.00"
1692983672,"27.43,511360.00"
1692983672,"27.51,511368.00"
1692983672,"27.55,511376.00"
1692983672,"27.41,511384.00"
1692983672,"27.61,511392.00"
1692983672,"27.44,511400.00"
1692983672,"27.53,511408.00"
1692983672,"27.57,511416.00"
1692983672,"27.42,511424.00"
1692983672,"27.61,511432.00"
1692983672,"27.45,511440.00"
1692983672,"27.53,511448.00"
1692983672,"27.57,511456.00"
1692983672,"27.42,511464.00"
1692983672,"27.61,511472.00"
1692983672,"27.44,511480.00"
1692983672,"27.52,511488.00"
1692983672,"27.56,511496.00"
1692983672,"27.42,511504.00"
1692983672,"27.62,511512.00"
1692983672,"27.45,511520.00"
1692983672,"27.53,511528.00"
1692983672,"27.57,511536.00"
1692983672,"27.42,511544.00"
1692983672,"27.61,511552.00"
1692983672,"27.44,511560.00"
1692983672,"27.52,511568.00"
1692983672,"27.56,511576.00"
1692983672,"27.41,511584.00"
1692983672,"27.61,511592.00"
1692983672,"27.44,511600.00"
1692983672,"27.52,511608.00"
1692983672,"27.56,511616.00"
1692983672,"27.41,511624.00"
1692983672,"27.61,511632.00"
1692983672,"27.44,511640.00"
1692983672,"27.51,511648.00"
1692983672,"27.56,511656.00"
1692983672,"27.41,511664.00"
1692983672,"27.60,511672.00"
1692983672,"27.42,511680.00"
1692983672,"27.47,511688.00"
